                                                            ZZ203S       1249125159937519332002402625                                                      20260101           
                                                            203B S       0541287069305008377001041125                                                      20260101           
9999900000NON-METRO                                         203B S02090000541287069305008377001041125MT003MONTANA                   BIG HORN COUNTY        2026010102380002023
9999900000NON-METRO                                         203B S01830000541287069305008377001041125MT005MONTANA                   BLAINE COUNTY          2026010102970002023
2574000000HELENA, MT                                        203B S04410000541287069305008377001041125MT007MONTANA                   BROADWATER COUN        2026010104410002025
1374000000BILLINGS, MT                                      203B H06060000754400096575011674001450800MT009MONTANA                   CARBON COUNTY          2024010106560002023
9999900000NON-METRO                                         203B S02590000541287069305008377001041125MT011MONTANA                   CARTER COUNTY          2026010102590002025
2450000000GREAT FALLS, MT                                   203B S03170000541287069305008377001041125MT013MONTANA                   CASCADE COUNTY         2026010103170002025
9999900000NON-METRO                                         203B S02610000541287069305008377001041125MT015MONTANA                   CHOUTEAU COUNTY        2026010102610002025
9999900000NON-METRO                                         203B S02880000541287069305008377001041125MT017MONTANA                   CUSTER COUNTY          2026010102980002024
9999900000NON-METRO                                         203B S02510000541287069305008377001041125MT019MONTANA                   DANIELS COUNTY         2026010102660002022
9999900000NON-METRO                                         203B S02060000541287069305008377001041125MT021MONTANA                   DAWSON COUNTY          2026010102060002025
9999900000NON-METRO                                         203B S02680000541287069305008377001041125MT023MONTANA                   DEER LODGE COUN        2026010102730002024
9999900000NON-METRO                                         203B S03340000541287069305008377001041125MT025MONTANA                   FALLON COUNTY          2026010103430002024
9999900000NON-METRO                                         203B S02600000541287069305008377001041125MT027MONTANA                   FERGUS COUNTY          2026010102740002024
2806000000KALISPELL, MT                                     203B H05350000615250078765009520501183200MT029MONTANA                   FLATHEAD COUNTY        2026010105350002025
1458000000BOZEMAN, MT                                       203B H06200000718750092015011122501382250MT031MONTANA                   GALLATIN COUNTY        2024010106250002024
9999900000NON-METRO                                         203B S02510000541287069305008377001041125MT033MONTANA                   GARFIELD COUNTY        2026010102520002017
9999900000NON-METRO                                         203B S02010000541287069305008377001041125MT035MONTANA                   GLACIER COUNTY         2026010102010002025
9999900000NON-METRO                                         203B S02990000541287069305008377001041125MT037MONTANA                   GOLDEN VALLEY C        2026010102990002025
9999900000NON-METRO                                         203B S03990000541287069305008377001041125MT039MONTANA                   GRANITE COUNTY         2026010103990002025
9999900000NON-METRO                                         203B S02640000541287069305008377001041125MT041MONTANA                   HILL COUNTY            2026010102720002024
2574000000HELENA, MT                                        203B S04410000541287069305008377001041125MT043MONTANA                   JEFFERSON COUNT        2026010104410002025
9999900000NON-METRO                                         203B S02660000541287069305008377001041125MT045MONTANA                   JUDITH BASIN CO        2026010102660002025
9999900000NON-METRO                                         203B S04260000541287069305008377001041125MT047MONTANA                   LAKE COUNTY            2026010104260002025
2574000000HELENA, MT                                        203B S04410000541287069305008377001041125MT049MONTANA                   LEWIS AND CLARK        2026010104410002025
9999900000NON-METRO                                         203B S01960000541287069305008377001041125MT051MONTANA                   LIBERTY COUNTY         2026010102260002023
9999900000NON-METRO                                         203B S03160000541287069305008377001041125MT053MONTANA                   LINCOLN COUNTY         2026010103160002025
9999900000NON-METRO                                         203B S02030000541287069305008377001041125MT055MONTANA                   MCCONE COUNTY          2026010102030002025
9999900000NON-METRO                                         203B S04380000541287069305008377001041125MT057MONTANA                   MADISON COUNTY         2026010104380002025
9999900000NON-METRO                                         203B S02390000541287069305008377001041125MT059MONTANA                   MEAGHER COUNTY         2026010102440002024
3354000000MISSOULA, MT                                      203B H05200000598000076555009253501150000MT061MONTANA                   MINERAL COUNTY         2026010105200002025
3354000000MISSOULA, MT                                      203B H05200000598000076555009253501150000MT063MONTANA                   MISSOULA COUNTY        2026010105200002025
9999900000NON-METRO                                         203B S03120000541287069305008377001041125MT065MONTANA                   MUSSELSHELL COU        2026010103290002024
9999900000NON-METRO                                         203B H04880000563500072140008720001083650MT067MONTANA                   PARK COUNTY            2024010104900002023
9999900000NON-METRO                                         203B S01550000541287069305008377001041125MT069MONTANA                   PETROLEUM COUNT        2026010101840002023
9999900000NON-METRO                                         203B S02570000541287069305008377001041125MT071MONTANA                   PHILLIPS COUNTY        2026010102720002023
9999900000NON-METRO                                         203B S02310000541287069305008377001041125MT073MONTANA                   PONDERA COUNTY         2026010102310002025
9999900000NON-METRO                                         203B S02170000541287069305008377001041125MT075MONTANA                   POWDER RIVER CO        2026010102170002025
9999900000NON-METRO                                         203B S03600000541287069305008377001041125MT077MONTANA                   POWELL COUNTY          2026010103600002025
9999900000NON-METRO                                         203B S02450000541287069305008377001041125MT079MONTANA                   PRAIRIE COUNTY         2026010102450002025
9999900000NON-METRO                                         203B H04870000560050071695008666501077050MT081MONTANA                   RAVALLI COUNTY         2026010104870002025
9999900000NON-METRO                                         203B S03650000541287069305008377001041125MT083MONTANA                   RICHLAND COUNTY        2026010103790002023
9999900000NON-METRO                                         203B S01680000541287069305008377001041125MT085MONTANA                   ROOSEVELT COUNT        2026010102440002023
9999900000NON-METRO                                         203B S02060000541287069305008377001041125MT087MONTANA                   ROSEBUD COUNTY         2026010102060002025
9999900000NON-METRO                                         203B S03130000541287069305008377001041125MT089MONTANA                   SANDERS COUNTY         2026010103130002025
9999900000NON-METRO                                         203B S01570000541287069305008377001041125MT091MONTANA                   SHERIDAN COUNTY        2026010101850002022
1558000000BUTTE-SILVER BOW, MT                              203B S03030000541287069305008377001041125MT093MONTANA                   SILVER BOW COUN        2026010103030002025
1374000000BILLINGS, MT                                      203B H06060000754400096575011674001450800MT095MONTANA                   STILLWATER COUN        2024010106560002023
9999900000NON-METRO                                         203B S03920000541287069305008377001041125MT097MONTANA                   SWEET GRASS COU        2026010103920002025
9999900000NON-METRO                                         203B S03320000541287069305008377001041125MT099MONTANA                   TETON COUNTY           2026010103320002025
9999900000NON-METRO                                         203B S01860000541287069305008377001041125MT101MONTANA                   TOOLE COUNTY           2026010101920002024
9999900000NON-METRO                                         203B S03030000541287069305008377001041125MT103MONTANA                   TREASURE COUNTY        2026010103120002024
9999900000NON-METRO                                         203B S02800000541287069305008377001041125MT105MONTANA                   VALLEY COUNTY          2026010102800002025
9999900000NON-METRO                                         203B S02430000541287069305008377001041125MT107MONTANA                   WHEATLAND COUNT        2026010102430002025
9999900000NON-METRO                                         203B S01360000541287069305008377001041125MT109MONTANA                   WIBAUX COUNTY          2026010101920002022
1374000000BILLINGS, MT                                      203B H06060000754400096575011674001450800MT111MONTANA                   YELLOWSTONE COU        2024010106560002023
1550000000BURLINGTON, NC                                    203B S02900000541287069305008377001041125NC001NORTH CAROLINA            ALAMANCE COUNTY        2026010102900002025
2586000000HICKORY-LENOIR-MORGANTON, NC                      203B S02390000541287069305008377001041125NC003NORTH CAROLINA            ALEXANDER COUNT        2026010102480002024
9999900000NON-METRO                                         203B S01700000541287069305008377001041125NC005NORTH CAROLINA            ALLEGHANY COUNT        2026010101700002025
1674000000CHARLOTTE-CONCORD-GASTONIA, NC-SC                 203B S04400000541287069305008377001041125NC007NORTH CAROLINA            ANSON COUNTY           2026010104400002025
9999900000NON-METRO                                         203B S01250000541287069305008377001041125NC009NORTH CAROLINA            ASHE COUNTY            2026010101970002008
9999900000NON-METRO                                         203B S02400000541287069305008377001041125NC011NORTH CAROLINA            AVERY COUNTY           2026010102400002025
4782000000WASHINGTON, NC                                    203B S02350000541287069305008377001041125NC013NORTH CAROLINA            BEAUFORT COUNTY        2026010102350002025
9999900000NON-METRO                                         203B S00500000541287069305008377001041125NC015NORTH CAROLINA            BERTIE COUNTY          2026010100750002008
9999900000NON-METRO                                         203B S01250000541287069305008377001041125NC017NORTH CAROLINA            BLADEN COUNTY          2026010101250002025
4890000000WILMINGTON, NC                                    203B S04300000541287069305008377001041125NC019NORTH CAROLINA            BRUNSWICK COUNT        2026010104300002025
1170000000ASHEVILLE, NC                                     203B S04350000541287069305008377001041125NC021NORTH CAROLINA            BUNCOMBE COUNTY        2026010104350002025
2586000000HICKORY-LENOIR-MORGANTON, NC                      203B S02390000541287069305008377001041125NC023NORTH CAROLINA            BURKE COUNTY           2026010102480002024
1674000000CHARLOTTE-CONCORD-GASTONIA, NC-SC                 203B S04400000541287069305008377001041125NC025NORTH CAROLINA            CABARRUS COUNTY        2026010104400002025
2586000000HICKORY-LENOIR-MORGANTON, NC                      203B S02390000541287069305008377001041125NC027NORTH CAROLINA            CALDWELL COUNTY        2026010102480002024
4726000000VIRGINIA BEACH-CHESAPEAKE-NORFOLK, VA-NC          203B H06300000757850097020011727501457450NC029NORTH CAROLINA            CAMDEN COUNTY          2025010106590002024
3398000000MOREHEAD CITY, NC                                 203B S03990000541287069305008377001041125NC031NORTH CAROLINA            CARTERET COUNTY        2026010103990002025
9999900000NON-METRO                                         203B S01650000541287069305008377001041125NC033NORTH CAROLINA            CASWELL COUNTY         2026010101650002025
2586000000HICKORY-LENOIR-MORGANTON, NC                      203B S02390000541287069305008377001041125NC035NORTH CAROLINA            CATAWBA COUNTY         2026010102480002024
2050000000DURHAM-CHAPEL HILL, NC                            203B H05520000634800081265009823001220800NC037NORTH CAROLINA            CHATHAM COUNTY         2026010105520002025
9999900000NON-METRO                                         203B S02040000541287069305008377001041125NC039NORTH CAROLINA            CHEROKEE COUNTY        2026010102040002025
9999900000NON-METRO                                         203B S02880000541287069305008377001041125NC041NORTH CAROLINA            CHOWAN COUNTY          2026010102880002025
9999900000NON-METRO                                         203B S02400000541287069305008377001041125NC043NORTH CAROLINA            CLAY COUNTY            2026010102400002025
4314000000SHELBY-KINGS MOUNTAIN, NC                         203B S02000000541287069305008377001041125NC045NORTH CAROLINA            CLEVELAND COUNT        2026010102000002025
9999900000NON-METRO                                         203B S01400000541287069305008377001041125NC047NORTH CAROLINA            COLUMBUS COUNTY        2026010101400002025
3510000000NEW BERN, NC                                      203B S02850000541287069305008377001041125NC049NORTH CAROLINA            CRAVEN COUNTY          2026010102850002025
2218000000FAYETTEVILLE, NC                                  203B S02700000541287069305008377001041125NC051NORTH CAROLINA            CUMBERLAND COUN        2026010102730002024
4726000000VIRGINIA BEACH-CHESAPEAKE-NORFOLK, VA-NC          203B H06300000757850097020011727501457450NC053NORTH CAROLINA            CURRITUCK COUNT        2025010106590002024
2862000000KILL DEVIL HILLS, NC                              203B H06250000718750092015011122501382250NC055NORTH CAROLINA            DARE COUNTY            2026010106250002025
4918000000WINSTON-SALEM, NC                                 203B S02800000541287069305008377001041125NC057NORTH CAROLINA            DAVIDSON COUNTY        2026010102800002025
4918000000WINSTON-SALEM, NC                                 203B S02800000541287069305008377001041125NC059NORTH CAROLINA            DAVIE COUNTY           2026010102800002025
9999900000NON-METRO                                         203B S01590000541287069305008377001041125NC061NORTH CAROLINA            DUPLIN COUNTY          2026010101590002025
2050000000DURHAM-CHAPEL HILL, NC                            203B H05520000634800081265009823001220800NC063NORTH CAROLINA            DURHAM COUNTY          2026010105520002025
4058000000ROCKY MOUNT, NC                                   203B S02200000541287069305008377001041125NC065NORTH CAROLINA            EDGECOMBE COUNT        2026010102200002025
4918000000WINSTON-SALEM, NC                                 203B S02800000541287069305008377001041125NC067NORTH CAROLINA            FORSYTH COUNTY         2026010102800002025
3958000000RALEIGH-CARY, NC                                  203B S04680000541287069305008377001041125NC069NORTH CAROLINA            FRANKLIN COUNTY        2026010104680002025
1674000000CHARLOTTE-CONCORD-GASTONIA, NC-SC                 203B S04400000541287069305008377001041125NC071NORTH CAROLINA            GASTON COUNTY          2026010104400002025
4726000000VIRGINIA BEACH-CHESAPEAKE-NORFOLK, VA-NC          203B H06300000757850097020011727501457450NC073NORTH CAROLINA            GATES COUNTY           2025010106590002024
9999900000NON-METRO                                         203B S01980000541287069305008377001041125NC075NORTH CAROLINA            GRAHAM COUNTY          2026010101980002025
9999900000NON-METRO                                         203B S02950000541287069305008377001041125NC077NORTH CAROLINA            GRANVILLE COUNT        2026010102950002025
9999900000NON-METRO                                         203B S01400000541287069305008377001041125NC079NORTH CAROLINA            GREENE COUNTY          2026010101400002025
2466000000GREENSBORO-HIGH POINT, NC                         203B S02800000541287069305008377001041125NC081NORTH CAROLINA            GUILFORD COUNTY        2026010102800002025
4026000000ROANOKE RAPIDS, NC                                203B S01000000541287069305008377001041125NC083NORTH CAROLINA            HALIFAX COUNTY         2026010101320002009
1136000000ANDERSON CREEK, NC                                203B S03200000541287069305008377001041125NC085NORTH CAROLINA            HARNETT COUNTY         2026010103200002025
4820000000WAYNESVILLE, NC                                   203B S03110000541287069305008377001041125NC087NORTH CAROLINA            HAYWOOD COUNTY         2026010103110002025
1170000000ASHEVILLE, NC                                     203B S04350000541287069305008377001041125NC089NORTH CAROLINA            HENDERSON COUNT        2026010104350002025
9999900000NON-METRO                                         203B S00850000541287069305008377001041125NC091NORTH CAROLINA            HERTFORD COUNTY        2026010101200002008
2218000000FAYETTEVILLE, NC                                  203B S02700000541287069305008377001041125NC093NORTH CAROLINA            HOKE COUNTY            2026010102730002024
9999900000NON-METRO                                         203B S02150000541287069305008377001041125NC095NORTH CAROLINA            HYDE COUNTY            2026010104200002008
1674000000CHARLOTTE-CONCORD-GASTONIA, NC-SC                 203B S04400000541287069305008377001041125NC097NORTH CAROLINA            IREDELL COUNTY         2026010104400002025
9999900000NON-METRO                                         203B S03490000541287069305008377001041125NC099NORTH CAROLINA            JACKSON COUNTY         2026010103490002025
3958000000RALEIGH-CARY, NC                                  203B S04680000541287069305008377001041125NC101NORTH CAROLINA            JOHNSTON COUNTY        2026010104680002025
3510000000NEW BERN, NC                                      203B S02850000541287069305008377001041125NC103NORTH CAROLINA            JONES COUNTY           2026010102850002025
4182000000SANFORD, NC                                       203B S03000000541287069305008377001041125NC105NORTH CAROLINA            LEE COUNTY             2026010103000002025
2882000000KINSTON, NC                                       203B S01530000541287069305008377001041125NC107NORTH CAROLINA            LENOIR COUNTY          2026010101530002025
1674000000CHARLOTTE-CONCORD-GASTONIA, NC-SC                 203B S04400000541287069305008377001041125NC109NORTH CAROLINA            LINCOLN COUNTY         2026010104400002025
3200000000MARION, NC                                        203B S01500000541287069305008377001041125NC111NORTH CAROLINA            MCDOWELL COUNTY        2026010101500002025
9999900000NON-METRO                                         203B S02850000541287069305008377001041125NC113NORTH CAROLINA            MACON COUNTY           2026010102850002025
1170000000ASHEVILLE, NC                                     203B S04350000541287069305008377001041125NC115NORTH CAROLINA            MADISON COUNTY         2026010104350002025
9999900000NON-METRO                                         203B S00990000541287069305008377001041125NC117NORTH CAROLINA            MARTIN COUNTY          2026010100990002025
1674000000CHARLOTTE-CONCORD-GASTONIA, NC-SC                 203B S04400000541287069305008377001041125NC119NORTH CAROLINA            MECKLENBURG COU        2026010104400002025
9999900000NON-METRO                                         203B S01730000541287069305008377001041125NC121NORTH CAROLINA            MITCHELL COUNTY        2026010101800002023
9999900000NON-METRO                                         203B S01100000541287069305008377001041125NC123NORTH CAROLINA            MONTGOMERY COUN        2026010101110002009
3824000000PINEHURST-SOUTHERN PINES, NC                      203B S04000000541287069305008377001041125NC125NORTH CAROLINA            MOORE COUNTY           2026010104000002025
4058000000ROCKY MOUNT, NC                                   203B S02200000541287069305008377001041125NC127NORTH CAROLINA            NASH COUNTY            2026010102200002025
4890000000WILMINGTON, NC                                    203B S04300000541287069305008377001041125NC129NORTH CAROLINA            NEW HANOVER COU        2026010104300002025
4026000000ROANOKE RAPIDS, NC                                203B S01000000541287069305008377001041125NC131NORTH CAROLINA            NORTHAMPTON COU        2026010101320002009
2734000000JACKSONVILLE, NC                                  203B S02700000541287069305008377001041125NC133NORTH CAROLINA            ONSLOW COUNTY          2026010102700002025
2050000000DURHAM-CHAPEL HILL, NC                            203B H05520000634800081265009823001220800NC135NORTH CAROLINA            ORANGE COUNTY          2026010105520002025
3510000000NEW BERN, NC                                      203B S02850000541287069305008377001041125NC137NORTH CAROLINA            PAMLICO COUNTY         2026010102850002025
2102000000ELIZABETH CITY, NC                                203B S02750000541287069305008377001041125NC139NORTH CAROLINA            PASQUOTANK COUN        2026010102750002025
4890000000WILMINGTON, NC                                    203B S04300000541287069305008377001041125NC141NORTH CAROLINA            PENDER COUNTY          2026010104300002025
9999900000NON-METRO                                         203B H01750000805000103055012457001548100NC143NORTH CAROLINA            PERQUIMANS COUN        2026010107000002010
2050000000DURHAM-CHAPEL HILL, NC                            203B H05520000634800081265009823001220800NC145NORTH CAROLINA            PERSON COUNTY          2026010105520002025
2478000000GREENVILLE, NC                                    203B S02630000541287069305008377001041125NC147NORTH CAROLINA            PITT COUNTY            2026010102630002025
9999900000NON-METRO                                         203B S03960000541287069305008377001041125NC149NORTH CAROLINA            POLK COUNTY            2026010103960002025
2466000000GREENSBORO-HIGH POINT, NC                         203B S02800000541287069305008377001041125NC151NORTH CAROLINA            RANDOLPH COUNTY        2026010102800002025
4046000000ROCKINGHAM, NC                                    203B S01170000541287069305008377001041125NC153NORTH CAROLINA            RICHMOND COUNTY        2026010101170002025
3130000000LUMBERTON, NC                                     203B S01250000541287069305008377001041125NC155NORTH CAROLINA            ROBESON COUNTY         2026010101250002025
2466000000GREENSBORO-HIGH POINT, NC                         203B S02800000541287069305008377001041125NC157NORTH CAROLINA            ROCKINGHAM COUN        2026010102800002025
1674000000CHARLOTTE-CONCORD-GASTONIA, NC-SC                 203B S04400000541287069305008377001041125NC159NORTH CAROLINA            ROWAN COUNTY           2026010104400002025
2258000000FOREST CITY, NC                                   203B S02250000541287069305008377001041125NC161NORTH CAROLINA            RUTHERFORD COUN        2026010102250002025
9999900000NON-METRO                                         203B S01300000541287069305008377001041125NC163NORTH CAROLINA            SAMPSON COUNTY         2026010101300002025
2990000000LAURINBURG, NC                                    203B S00860000541287069305008377001041125NC165NORTH CAROLINA            SCOTLAND COUNTY        2026010101100002008
1062000000ALBEMARLE, NC                                     203B S02600000541287069305008377001041125NC167NORTH CAROLINA            STANLY COUNTY          2026010102700002024
4918000000WINSTON-SALEM, NC                                 203B S02800000541287069305008377001041125NC169NORTH CAROLINA            STOKES COUNTY          2026010102800002025
3434000000MOUNT AIRY, NC                                    203B S01690000541287069305008377001041125NC171NORTH CAROLINA            SURRY COUNTY           2026010101690002025
9999900000NON-METRO                                         203B S02000000541287069305008377001041125NC173NORTH CAROLINA            SWAIN COUNTY           2026010102210002024
1482000000BREVARD, NC                                       203B S04030000541287069305008377001041125NC175NORTH CAROLINA            TRANSYLVANIA CO        2026010104030002025
9999900000NON-METRO                                         203B S00900000541287069305008377001041125NC177NORTH CAROLINA            TYRRELL COUNTY         2026010101730002008
1674000000CHARLOTTE-CONCORD-GASTONIA, NC-SC                 203B S04400000541287069305008377001041125NC179NORTH CAROLINA            UNION COUNTY           2026010104400002025
2578000000HENDERSON, NC                                     203B S01490000541287069305008377001041125NC181NORTH CAROLINA            VANCE COUNTY           2026010101490002025
3958000000RALEIGH-CARY, NC                                  203B S04680000541287069305008377001041125NC183NORTH CAROLINA            WAKE COUNTY            2026010104680002025
9999900000NON-METRO                                         203B S02090000541287069305008377001041125NC185NORTH CAROLINA            WARREN COUNTY          2026010102090002025
9999900000NON-METRO                                         203B S01180000541287069305008377001041125NC187NORTH CAROLINA            WASHINGTON COUN        2026010101180002025
1438000000BOONE, NC                                         203B S04480000541287069305008377001041125NC189NORTH CAROLINA            WATAUGA COUNTY         2026010104480002025
2414000000GOLDSBORO, NC                                     203B S01930000541287069305008377001041125NC191NORTH CAROLINA            WAYNE COUNTY           2026010101930002025
3590000000NORTH WILKESBORO, NC                              203B S01900000541287069305008377001041125NC193NORTH CAROLINA            WILKES COUNTY          2026010101900002025
4898000000WILSON, NC                                        203B S02040000541287069305008377001041125NC195NORTH CAROLINA            WILSON COUNTY          2026010102040002025
4918000000WINSTON-SALEM, NC                                 203B S02800000541287069305008377001041125NC197NORTH CAROLINA            YADKIN COUNTY          2026010102800002025
9999900000NON-METRO                                         203B S02490000541287069305008377001041125NC199NORTH CAROLINA            YANCEY COUNTY          2026010102490002025
9999900000NON-METRO                                         203B S01050000541287069305008377001041125ND001NORTH DAKOTA              ADAMS COUNTY           2026010102080002017
9999900000NON-METRO                                         203B S01650000541287069305008377001041125ND003NORTH DAKOTA              BARNES COUNTY          2026010101650002025
9999900000NON-METRO                                         203B S01080000541287069305008377001041125ND005NORTH DAKOTA              BENSON COUNTY          2026010101080002025
1986000000DICKINSON, ND                                     203B S04040000541287069305008377001041125ND007NORTH DAKOTA              BILLINGS COUNTY        2026010104420002023
9999900000NON-METRO                                         203B S01900000541287069305008377001041125ND009NORTH DAKOTA              BOTTINEAU COUNT        2026010101900002025
9999900000NON-METRO                                         203B S01010000541287069305008377001041125ND011NORTH DAKOTA              BOWMAN COUNTY          2026010101960002017
9999900000NON-METRO                                         203B S00670000541287069305008377001041125ND013NORTH DAKOTA              BURKE COUNTY           2026010101120002017
1390000000BISMARCK, ND                                      203B S03370000541287069305008377001041125ND015NORTH DAKOTA              BURLEIGH COUNTY        2026010103370002025
2202000000FARGO, ND-MN                                      203B S03300000541287069305008377001041125ND017NORTH DAKOTA              CASS COUNTY            2026010103300002025
9999900000NON-METRO                                         203B S01250000541287069305008377001041125ND019NORTH DAKOTA              CAVALIER COUNTY        2026010101450002024
9999900000NON-METRO                                         203B S01150000541287069305008377001041125ND021NORTH DAKOTA              DICKEY COUNTY          2026010101300002024
9999900000NON-METRO                                         203B S01600000541287069305008377001041125ND023NORTH DAKOTA              DIVIDE COUNTY          2026010101720002012
1986000000DICKINSON, ND                                     203B S04040000541287069305008377001041125ND025NORTH DAKOTA              DUNN COUNTY            2026010104420002023
9999900000NON-METRO                                         203B S00650000541287069305008377001041125ND027NORTH DAKOTA              EDDY COUNTY            2026010100910002016
9999900000NON-METRO                                         203B S01210000541287069305008377001041125ND029NORTH DAKOTA              EMMONS COUNTY          2026010101430002013
9999900000NON-METRO                                         203B S01640000541287069305008377001041125ND031NORTH DAKOTA              FOSTER COUNTY          2026010101640002025
9999900000NON-METRO                                         203B S01100000541287069305008377001041125ND033NORTH DAKOTA              GOLDEN VALLEY C        2026010101750002014
2422000000GRAND FORKS, ND-MN                                203B S02820000541287069305008377001041125ND035NORTH DAKOTA              GRAND FORKS COU        2026010102820002025
9999900000NON-METRO                                         203B S00650000541287069305008377001041125ND037NORTH DAKOTA              GRANT COUNTY           2026010100950002017
9999900000NON-METRO                                         203B S00820000541287069305008377001041125ND039NORTH DAKOTA              GRIGGS COUNTY          2026010100930002017
9999900000NON-METRO                                         203B S01230000541287069305008377001041125ND041NORTH DAKOTA              HETTINGER COUNT        2026010101600002013
9999900000NON-METRO                                         203B S02400000541287069305008377001041125ND043NORTH DAKOTA              KIDDER COUNTY          2026010102400002025
9999900000NON-METRO                                         203B S01100000541287069305008377001041125ND045NORTH DAKOTA              LAMOURE COUNTY         2026010101100002025
9999900000NON-METRO                                         203B S00760000541287069305008377001041125ND047NORTH DAKOTA              LOGAN COUNTY           2026010100810002016
3350000000MINOT, ND                                         203B S02630000541287069305008377001041125ND049NORTH DAKOTA              MCHENRY COUNTY         2026010102630002025
9999900000NON-METRO                                         203B S03330000541287069305008377001041125ND051NORTH DAKOTA              MCINTOSH COUNTY        2026010103330002025
9999900000NON-METRO                                         203B S03730000541287069305008377001041125ND053NORTH DAKOTA              MCKENZIE COUNTY        2026010103730002025
9999900000NON-METRO                                         203B S01600000541287069305008377001041125ND055NORTH DAKOTA              MCLEAN COUNTY          2026010101810002016
9999900000NON-METRO                                         203B S01700000541287069305008377001041125ND057NORTH DAKOTA              MERCER COUNTY          2026010101970002017
1390000000BISMARCK, ND                                      203B S03370000541287069305008377001041125ND059NORTH DAKOTA              MORTON COUNTY          2026010103370002025
9999900000NON-METRO                                         203B S01800000541287069305008377001041125ND061NORTH DAKOTA              MOUNTRAIL COUNT        2026010101990002014
9999900000NON-METRO                                         203B S01000000541287069305008377001041125ND063NORTH DAKOTA              NELSON COUNTY          2026010101060002015
1390000000BISMARCK, ND                                      203B S03370000541287069305008377001041125ND065NORTH DAKOTA              OLIVER COUNTY          2026010103370002025
9999900000NON-METRO                                         203B S01270000541287069305008377001041125ND067NORTH DAKOTA              PEMBINA COUNTY         2026010101270002025
9999900000NON-METRO                                         203B S01330000541287069305008377001041125ND069NORTH DAKOTA              PIERCE COUNTY          2026010101420002017
9999900000NON-METRO                                         203B S01930000541287069305008377001041125ND071NORTH DAKOTA              RAMSEY COUNTY          2026010101930002025
9999900000NON-METRO                                         203B S01440000541287069305008377001041125ND073NORTH DAKOTA              RANSOM COUNTY          2026010101500002024
3350000000MINOT, ND                                         203B S02630000541287069305008377001041125ND075NORTH DAKOTA              RENVILLE COUNTY        2026010102630002025
4742000000WAHPETON, ND-MN                                   203B S01800000541287069305008377001041125ND077NORTH DAKOTA              RICHLAND COUNTY        2026010101850002023
9999900000NON-METRO                                         203B S01270000541287069305008377001041125ND079NORTH DAKOTA              ROLETTE COUNTY         2026010101400002013
9999900000NON-METRO                                         203B S01000000541287069305008377001041125ND081NORTH DAKOTA              SARGENT COUNTY         2026010101260002021
9999900000NON-METRO                                         203B S00720000541287069305008377001041125ND083NORTH DAKOTA              SHERIDAN COUNTY        2026010100860002018
9999900000NON-METRO                                         203B S01100000541287069305008377001041125ND085NORTH DAKOTA              SIOUX COUNTY           2026010102280002014
9999900000NON-METRO                                         203B S01650000541287069305008377001041125ND087NORTH DAKOTA              SLOPE COUNTY           2026010101670002017
1986000000DICKINSON, ND                                     203B S04040000541287069305008377001041125ND089NORTH DAKOTA              STARK COUNTY           2026010104420002023
9999900000NON-METRO                                         203B S01060000541287069305008377001041125ND091NORTH DAKOTA              STEELE COUNTY          2026010101800002014
2742000000JAMESTOWN, ND                                     203B S01800000541287069305008377001041125ND093NORTH DAKOTA              STUTSMAN COUNTY        2026010101800002025
9999900000NON-METRO                                         203B S00550000541287069305008377001041125ND095NORTH DAKOTA              TOWNER COUNTY          2026010101020002013
9999900000NON-METRO                                         203B S01800000541287069305008377001041125ND097NORTH DAKOTA              TRAILL COUNTY          2026010101880002023
9999900000NON-METRO                                         203B S01220000541287069305008377001041125ND099NORTH DAKOTA              WALSH COUNTY           2026010101300002022
3350000000MINOT, ND                                         203B S02630000541287069305008377001041125ND101NORTH DAKOTA              WARD COUNTY            2026010102630002025
9999900000NON-METRO                                         203B S00960000541287069305008377001041125ND103NORTH DAKOTA              WELLS COUNTY           2026010101020002014
4878000000WILLISTON, ND                                     203B S03350000541287069305008377001041125ND105NORTH DAKOTA              WILLIAMS COUNTY        2026010103350002025
2558000000HASTINGS, NE                                      203B S01800000541287069305008377001041125NE001NEBRASKA                  ADAMS COUNTY           2026010101800002025
9999900000NON-METRO                                         203B S01300000541287069305008377001041125NE003NEBRASKA                  ANTELOPE COUNTY        2026010101300002025
9999900000NON-METRO                                         203B S02740000541287069305008377001041125NE005NEBRASKA                  ARTHUR COUNTY          2026010102740002025
4242000000SCOTTSBLUFF, NE                                   203B S02210000541287069305008377001041125NE007NEBRASKA                  BANNER COUNTY          2026010102440002023
9999900000NON-METRO                                         203B S01480000541287069305008377001041125NE009NEBRASKA                  BLAINE COUNTY          2026010101480002025
9999900000NON-METRO                                         203B S01500000541287069305008377001041125NE011NEBRASKA                  BOONE COUNTY           2026010101760002022
9999900000NON-METRO                                         203B S01300000541287069305008377001041125NE013NEBRASKA                  BOX BUTTE COUNT        2026010102230002024
9999900000NON-METRO                                         203B S00170000541287069305008377001041125NE015NEBRASKA                  BOYD COUNTY            2026010100450002024
9999900000NON-METRO                                         203B S00950000541287069305008377001041125NE017NEBRASKA                  BROWN COUNTY           2026010101000002024
2826000000KEARNEY, NE                                       203B S02530000541287069305008377001041125NE019NEBRASKA                  BUFFALO COUNTY         2026010103320002023
9999900000NON-METRO                                         203B S01270000541287069305008377001041125NE021NEBRASKA                  BURT COUNTY            2026010101270002025
